0,1
56,0.9096045197740112
56,0.8926553672316384
56,0.9069969578444155
56,0.9074315514993481
55,0.8996088657105606
56,0.8900478053020426
56,0.8965667101260322
56,0.8896132116471099
56,0.8861364624076489
56,0.8978704910908301
56,0.9022164276401564
56,0.903954802259887
56,0.8948283355063016
56,0.8956975228161669
56,0.9065623641894829
56,0.8909169926119078
56,0.8826597131681877
56,0.8887440243372446
56,0.8956975228161669
56,0.8987396784006954
56,0.9017818339852238
56,0.8996088657105606
56,0.8983050847457628
56,0.8983050847457628
56,0.9122120817036071
56,0.9130812690134724
55,0.9009126466753585
56,0.8783137766188613
56,0.9087353324641461
56,0.8900478053020426
56,0.8813559322033898
56,0.9017818339852238
56,0.9043893959148196
56,0.9061277705345502
56,0.9035202086049544
55,0.8896132116471099
56,0.9083007388092134
56,0.8909169926119078
56,0.9074315514993481
56,0.8922207735767058
56,0.9126466753585397
56,0.903954802259887
56,0.884832681442851
56,0.9026510212950891
55,0.9013472403302912
56,0.8922207735767058
56,0.8935245545415037
56,0.9069969578444155
56,0.8839634941329857
56,0.9026510212950891
