0,1
21,0.8167870036101083
23,0.8122743682310469
26,0.8276173285198556
26,0.8194945848375451
25,0.8330324909747292
22,0.8131768953068592
22,0.8203971119133574
26,0.8203971119133574
26,0.8294223826714802
19,0.8348375451263538
26,0.8131768953068592
22,0.8158844765342961
26,0.8357400722021661
26,0.8393501805054152
22,0.8285198555956679
26,0.8077617328519856
26,0.8041516245487365
26,0.8267148014440433
24,0.8194945848375451
21,0.8294223826714802
20,0.8149819494584838
25,0.8294223826714802
26,0.8348375451263538
23,0.8366425992779783
26,0.8203971119133574
23,0.8050541516245487
21,0.7978339350180506
22,0.8113718411552346
22,0.8411552346570397
22,0.8050541516245487
22,0.8276173285198556
23,0.8131768953068592
26,0.8068592057761733
25,0.8249097472924187
26,0.8285198555956679
21,0.8113718411552346
17,0.8276173285198556
25,0.8167870036101083
26,0.805956678700361
21,0.8167870036101083
23,0.8086642599277978
17,0.8267148014440433
16,0.8231046931407943
26,0.8303249097472925
26,0.8194945848375451
26,0.8375451263537906
26,0.8294223826714802
21,0.8095667870036101
23,0.8438628158844765
26,0.825812274368231
