0,1
19,0.792652160201829
18,0.8040838852097131
16,0.8006149479659413
20,0.7999842321034374
20,0.7978555660674866
20,0.793282876064333
19,0.8062913907284768
20,0.8020340586565752
20,0.8032166508987701
16,0.8053453169347209
17,0.803768527278461
19,0.7975402081362346
18,0.7985651214128036
17,0.804399243140965
19,0.8049511195206559
20,0.7952538631346578
19,0.7989593188268685
18,0.8040050457269
20,0.7976190476190477
18,0.8019552191737622
15,0.8020340586565752
20,0.8000630715862503
19,0.8003784295175024
19,0.7999842321034374
20,0.7897350993377483
19,0.7998265531378114
20,0.8055818353831599
18,0.8020340586565752
19,0.8000630715862503
16,0.7994323557237465
19,0.7977767265846736
16,0.7993535162409334
17,0.8001419110690634
20,0.7974613686534217
19,0.8018763796909493
20,0.8019552191737622
18,0.8006149479659413
19,0.7992746767581205
18,0.7976190476190477
18,0.805424156417534
18,0.804162724692526
20,0.7889467045096185
20,0.7954903815830968
20,0.8051876379690949
19,0.7991958372753075
20,0.8039262062440871
19,0.7965152948596658
18,0.8019552191737622
20,0.803847366761274
19,0.803847366761274
